,_psi_cos,_psi_sin,psi,speed,vx,vy,x,y
290,-0.981627183447664,0.19080899537654497,169,1,0.19080899537654497,-0.981627183447664,469,491
291,-0.984807753012208,0.17364817766693028,170,1,0.17364817766693028,-0.984807753012208,469,490
292,-0.9876883405951377,0.15643446504023098,171,1,0.15643446504023098,-0.9876883405951377,470,488
293,-0.9876883405951377,0.15643446504023098,171,1,0.15643446504023098,-0.9876883405951377,470,487
294,-0.9876883405951377,0.15643446504023098,171,1,0.15643446504023098,-0.9876883405951377,470,486
295,-0.9902680687415704,0.13917310096006533,172,1,0.13917310096006533,-0.9902680687415704,470,485
296,-0.9902680687415704,0.13917310096006533,172,1,0.13917310096006533,-0.9902680687415704,470,483
297,-0.9902680687415704,0.13917310096006533,172,1,0.13917310096006533,-0.9902680687415704,471,482
298,-0.992546151641322,0.12186934340514755,173,1,0.12186934340514755,-0.992546151641322,471,481
299,-0.992546151641322,0.12186934340514755,173,1,0.12186934340514755,-0.992546151641322,471,480
300,-0.992546151641322,0.12186934340514755,173,1,0.12186934340514755,-0.992546151641322,471,478
301,-0.9945218953682733,0.10452846326765373,174,1,0.10452846326765373,-0.9945218953682733,471,477
302,-0.9945218953682733,0.10452846326765373,174,1,0.10452846326765373,-0.9945218953682733,471,476
303,-0.9945218953682733,0.10452846326765373,174,1,0.10452846326765373,-0.9945218953682733,471,475
304,-0.9961946980917455,0.0871557427476582,175,1,0.0871557427476582,-0.9961946980917455,471,473
305,-0.9961946980917455,0.0871557427476582,175,1,0.0871557427476582,-0.9961946980917455,472,472
306,-0.9961946980917455,0.0871557427476582,175,1,0.0871557427476582,-0.9961946980917455,472,471
307,-0.9975640502598242,0.06975647374412552,176,1,0.06975647374412552,-0.9975640502598242,472,470
308,-0.9975640502598242,0.06975647374412552,176,1,0.06975647374412552,-0.9975640502598242,472,468
309,-0.9975640502598242,0.06975647374412552,176,1,0.06975647374412552,-0.9975640502598242,472,467
310,-0.9986295347545738,0.05233595624294381,177,1,0.05233595624294381,-0.9986295347545738,472,466
311,-0.9986295347545738,0.05233595624294381,177,1,0.05233595624294381,-0.9986295347545738,472,465
312,-0.9986295347545738,0.05233595624294381,177,1,0.05233595624294381,-0.9986295347545738,472,463
313,-0.9986295347545738,0.05233595624294381,177,1,0.05233595624294381,-0.9986295347545738,472,462
314,-0.9986295347545738,0.05233595624294381,177,1,0.05233595624294381,-0.9986295347545738,472,461
315,-0.9993908270190958,0.03489949670250114,178,1,0.03489949670250114,-0.9993908270190958,472,460
316,-0.9993908270190958,0.03489949670250114,178,1,0.03489949670250114,-0.9993908270190958,472,458
317,-0.9993908270190958,0.03489949670250114,178,1,0.03489949670250114,-0.9993908270190958,472,457
318,-0.9993908270190958,0.03489949670250114,178,1,0.03489949670250114,-0.9993908270190958,472,456
319,-0.9998476951563913,0.01745240643728344,179,1,0.01745240643728344,-0.9998476951563913,472,455
320,-0.9998476951563913,0.01745240643728344,179,1,0.01745240643728344,-0.9998476951563913,473,453
321,-0.9998476951563913,0.01745240643728344,179,1,0.01745240643728344,-0.9998476951563913,473,452
322,-0.9998476951563913,0.01745240643728344,179,1,0.01745240643728344,-0.9998476951563913,473,451
323,-0.9998476951563913,0.01745240643728344,179,1,0.01745240643728344,-0.9998476951563913,473,450
324,-0.9998476951563913,0.01745240643728344,179,1,0.01745240643728344,-0.9998476951563913,473,448
325,-1.0,1.2246467991473532e-16,180,1,1.2246467991473532e-16,-1.0,473,447
326,-1.0,1.2246467991473532e-16,180,1,1.2246467991473532e-16,-1.0,473,446
327,-1.0,1.2246467991473532e-16,180,1,1.2246467991473532e-16,-1.0,473,445
328,-1.0,1.2246467991473532e-16,180,1,1.2246467991473532e-16,-1.0,473,443
329,-1.0,1.2246467991473532e-16,180,1,1.2246467991473532e-16,-1.0,473,442
330,-1.0,1.2246467991473532e-16,180,1,1.2246467991473532e-16,-1.0,473,441
331,-0.9998476951563913,-0.017452406437283637,181,1,-0.017452406437283637,-0.9998476951563913,473,440
332,-0.9998476951563913,-0.017452406437283637,181,1,-0.017452406437283637,-0.9998476951563913,473,438
333,-0.9998476951563913,-0.017452406437283637,181,1,-0.017452406437283637,-0.9998476951563913,473,437
334,-0.9998476951563913,-0.017452406437283637,181,1,-0.017452406437283637,-0.9998476951563913,473,436
335,-0.9998476951563913,-0.017452406437283637,181,1,-0.017452406437283637,-0.9998476951563913,473,435
336,-0.9998476951563913,-0.017452406437283637,181,1,-0.017452406437283637,-0.9998476951563913,472,433
337,-0.9998476951563913,-0.017452406437283637,181,1,-0.017452406437283637,-0.9998476951563913,472,432
338,-0.9998476951563913,-0.017452406437283637,181,1,-0.017452406437283637,-0.9998476951563913,472,431
339,-0.9998476951563913,-0.017452406437283637,181,1,-0.017452406437283637,-0.9998476951563913,472,430
340,-0.9998476951563913,-0.017452406437283637,181,1,-0.017452406437283637,-0.9998476951563913,472,428
341,-0.9998476951563913,-0.017452406437283637,181,1,-0.017452406437283637,-0.9998476951563913,472,427
342,-0.9993908270190958,-0.0348994967025009,182,2,-0.0697989934050018,-1.9987816540381915,472,425
343,-0.9993908270190958,-0.0348994967025009,182,2,-0.0697989934050018,-1.9987816540381915,472,422
344,-0.9993908270190958,-0.0348994967025009,182,2,-0.0697989934050018,-1.9987816540381915,472,420
345,-0.9993908270190958,-0.0348994967025009,182,2,-0.0697989934050018,-1.9987816540381915,472,417
346,-0.9993908270190958,-0.0348994967025009,182,2,-0.0697989934050018,-1.9987816540381915,472,415
347,-0.9993908270190958,-0.0348994967025009,182,2,-0.0697989934050018,-1.9987816540381915,472,412
348,-0.9993908270190958,-0.0348994967025009,182,2,-0.0697989934050018,-1.9987816540381915,472,410
349,-0.9993908270190958,-0.0348994967025009,182,2,-0.0697989934050018,-1.9987816540381915,472,407
350,-0.9993908270190958,-0.0348994967025009,182,2,-0.0697989934050018,-1.9987816540381915,472,405
351,-0.9993908270190958,-0.0348994967025009,182,2,-0.0697989934050018,-1.9987816540381915,472,402
352,-0.9993908270190958,-0.0348994967025009,182,2,-0.0697989934050018,-1.9987816540381915,471,400
353,-0.9993908270190958,-0.0348994967025009,182,2,-0.0697989934050018,-1.9987816540381915,471,397
354,-0.9993908270190958,-0.0348994967025009,182,2,-0.0697989934050018,-1.9987816540381915,471,395
355,-0.9993908270190958,-0.0348994967025009,182,2,-0.0697989934050018,-1.9987816540381915,471,392
356,-0.9998476951563913,-0.017452406437283637,181,3,-0.05235721931185091,-2.999543085469174,471,388
357,-0.9998476951563913,-0.017452406437283637,181,3,-0.05235721931185091,-2.999543085469174,471,385
358,-0.9998476951563913,-0.017452406437283637,181,3,-0.05235721931185091,-2.999543085469174,471,381
359,-0.9998476951563913,-0.017452406437283637,181,3,-0.05235721931185091,-2.999543085469174,471,377
360,-1.0,1.2246467991473532e-16,180,4,4.898587196589413e-16,-4.0,471,372
361,-0.9998476951563913,0.01745240643728344,179,3,0.05235721931185032,-2.999543085469174,471,367
362,-0.9998476951563913,0.01745240643728344,179,3,0.05235721931185032,-2.999543085469174,471,363
363,-0.9993908270190958,0.03489949670250114,178,2,0.06979899340500229,-1.9987816540381915,471,361
364,-0.9993908270190958,0.03489949670250114,178,2,0.06979899340500229,-1.9987816540381915,471,358
365,-0.9993908270190958,0.03489949670250114,178,2,0.06979899340500229,-1.9987816540381915,471,356
366,-0.9986295347545738,0.05233595624294381,177,1,0.05233595624294381,-0.9986295347545738,471,354
367,-0.9986295347545738,0.05233595624294381,177,1,0.05233595624294381,-0.9986295347545738,471,353
368,-0.9986295347545738,0.05233595624294381,177,1,0.05233595624294381,-0.9986295347545738,472,352
369,-0.9975640502598242,0.06975647374412552,176,1,0.06975647374412552,-0.9975640502598242,472,351
370,-0.9975640502598242,0.06975647374412552,176,1,0.06975647374412552,-0.9975640502598242,472,349
371,-0.9975640502598242,0.06975647374412552,176,1,0.06975647374412552,-0.9975640502598242,472,348
372,-0.9975640502598242,0.06975647374412552,176,1,0.06975647374412552,-0.9975640502598242,472,347
373,-0.9961946980917455,0.0871557427476582,175,1,0.0871557427476582,-0.9961946980917455,472,346
374,-0.9961946980917455,0.0871557427476582,175,1,0.0871557427476582,-0.9961946980917455,472,344
375,-0.9961946980917455,0.0871557427476582,175,1,0.0871557427476582,-0.9961946980917455,472,343
376,-0.9945218953682733,0.10452846326765373,174,1,0.10452846326765373,-0.9945218953682733,472,342
377,-0.9945218953682733,0.10452846326765373,174,1,0.10452846326765373,-0.9945218953682733,472,341
378,-0.9945218953682733,0.10452846326765373,174,1,0.10452846326765373,-0.9945218953682733,473,339
379,-0.992546151641322,0.12186934340514755,173,1,0.12186934340514755,-0.992546151641322,473,338
380,-0.992546151641322,0.12186934340514755,173,1,0.12186934340514755,-0.992546151641322,473,337
381,-0.992546151641322,0.12186934340514755,173,1,0.12186934340514755,-0.992546151641322,473,336
382,-0.9902680687415704,0.13917310096006533,172,1,0.13917310096006533,-0.9902680687415704,473,334
383,-0.9902680687415704,0.13917310096006533,172,1,0.13917310096006533,-0.9902680687415704,473,333
384,-0.9902680687415704,0.13917310096006533,172,1,0.13917310096006533,-0.9902680687415704,474,332
385,-0.9876883405951377,0.15643446504023098,171,1,0.15643446504023098,-0.9876883405951377,474,331
386,-0.9876883405951377,0.15643446504023098,171,1,0.15643446504023098,-0.9876883405951377,474,330
387,-0.9876883405951377,0.15643446504023098,171,1,0.15643446504023098,-0.9876883405951377,474,328
388,-0.984807753012208,0.17364817766693028,170,1,0.17364817766693028,-0.984807753012208,474,327
389,-0.984807753012208,0.17364817766693028,170,1,0.17364817766693028,-0.984807753012208,475,326
390,-0.981627183447664,0.19080899537654497,169,1,0.19080899537654497,-0.981627183447664,475,325
391,-0.981627183447664,0.19080899537654497,169,1,0.19080899537654497,-0.981627183447664,475,323
392,-0.981627183447664,0.19080899537654497,169,1,0.19080899537654497,-0.981627183447664,475,322
393,-0.9781476007338057,0.20791169081775931,168,1,0.20791169081775931,-0.9781476007338057,476,321
394,-0.9743700647852351,0.2249510543438652,167,1,0.2249510543438652,-0.9743700647852351,476,320
395,-0.9743700647852351,0.2249510543438652,167,1,0.2249510543438652,-0.9743700647852351,476,318
396,-0.9743700647852351,0.2249510543438652,167,1,0.2249510543438652,-0.9743700647852351,476,317
397,-0.9702957262759965,0.24192189559966773,166,1,0.24192189559966773,-0.9702957262759965,477,316
398,-0.9702957262759965,0.24192189559966773,166,1,0.24192189559966773,-0.9702957262759965,477,315
399,-0.9659258262890682,0.258819045102521,165,1,0.258819045102521,-0.9659258262890682,477,314
400,-0.9612616959383189,0.2756373558169992,164,1,0.2756373558169992,-0.9612616959383189,478,312
401,-0.9612616959383189,0.2756373558169992,164,1,0.2756373558169992,-0.9612616959383189,478,311
402,-0.9612616959383189,0.2756373558169992,164,1,0.2756373558169992,-0.9612616959383189,478,310
403,-0.9563047559630355,0.2923717047227366,163,1,0.2923717047227366,-0.9563047559630355,479,309
404,-0.9563047559630355,0.2923717047227366,163,1,0.2923717047227366,-0.9563047559630355,479,308
405,-0.9510565162951535,0.3090169943749475,162,1,0.3090169943749475,-0.9510565162951535,480,306
406,-0.9455185755993168,0.3255681544571566,161,1,0.3255681544571566,-0.9455185755993168,480,305
407,-0.9455185755993168,0.3255681544571566,161,1,0.3255681544571566,-0.9455185755993168,480,304
408,-0.9396926207859083,0.3420201433256689,160,1,0.3420201433256689,-0.9396926207859083,481,303
409,-0.9335804264972017,0.3583679495453002,159,1,0.3583679495453002,-0.9335804264972017,481,302
410,-0.9335804264972017,0.3583679495453002,159,1,0.3583679495453002,-0.9335804264972017,482,300
411,-0.9271838545667873,0.37460659341591224,158,1,0.37460659341591224,-0.9271838545667873,482,299
412,-0.9205048534524404,0.39073112848927377,157,1,0.39073112848927377,-0.9205048534524404,483,298
413,-0.9205048534524404,0.39073112848927377,157,1,0.39073112848927377,-0.9205048534524404,483,297
414,-0.9135454576426008,0.40673664307580043,156,1,0.40673664307580043,-0.9135454576426008,484,296
415,-0.9063077870366499,0.4226182617406995,155,1,0.4226182617406995,-0.9063077870366499,484,295
416,-0.9063077870366499,0.4226182617406995,155,1,0.4226182617406995,-0.9063077870366499,485,294
417,-0.898794046299167,0.4383711467890773,154,1,0.4383711467890773,-0.898794046299167,485,292
418,-0.8910065241883678,0.45399049973954686,153,1,0.45399049973954686,-0.8910065241883678,486,291
419,-0.8910065241883678,0.45399049973954686,153,1,0.45399049973954686,-0.8910065241883678,486,290
420,-0.8910065241883678,0.45399049973954686,153,1,0.45399049973954686,-0.8910065241883678,487,289
421,-0.8910065241883678,0.45399049973954686,153,1,0.45399049973954686,-0.8910065241883678,487,288
422,-0.8910065241883678,0.45399049973954686,153,1,0.45399049973954686,-0.8910065241883678,488,287
423,-0.8910065241883678,0.45399049973954686,153,1,0.45399049973954686,-0.8910065241883678,489,286
424,-0.882947592858927,0.4694715627858907,152,1,0.4694715627858907,-0.882947592858927,489,285
425,-0.882947592858927,0.4694715627858907,152,1,0.4694715627858907,-0.882947592858927,490,284
426,-0.882947592858927,0.4694715627858907,152,1,0.4694715627858907,-0.882947592858927,490,282
427,-0.882947592858927,0.4694715627858907,152,1,0.4694715627858907,-0.882947592858927,491,281
428,-0.882947592858927,0.4694715627858907,152,1,0.4694715627858907,-0.882947592858927,491,280
429,-0.882947592858927,0.4694715627858907,152,1,0.4694715627858907,-0.882947592858927,492,279
430,-0.882947592858927,0.4694715627858907,152,1,0.4694715627858907,-0.882947592858927,493,278
431,-0.882947592858927,0.4694715627858907,152,1,0.4694715627858907,-0.882947592858927,493,277
432,-0.8746197071393957,0.48480962024633717,151,1,0.48480962024633717,-0.8746197071393957,494,276
433,-0.8746197071393957,0.48480962024633717,151,1,0.48480962024633717,-0.8746197071393957,494,275
434,-0.8746197071393957,0.48480962024633717,151,1,0.48480962024633717,-0.8746197071393957,495,274
435,-0.8746197071393957,0.48480962024633717,151,1,0.48480962024633717,-0.8746197071393957,496,273
436,-0.8746197071393957,0.48480962024633717,151,1,0.48480962024633717,-0.8746197071393957,496,272
437,-0.8746197071393957,0.48480962024633717,151,1,0.48480962024633717,-0.8746197071393957,497,270
438,-0.8660254037844387,0.49999999999999994,150,1,0.49999999999999994,-0.8660254037844387,497,269
439,-0.8660254037844387,0.49999999999999994,150,1,0.49999999999999994,-0.8660254037844387,498,268
440,-0.8660254037844387,0.49999999999999994,150,1,0.49999999999999994,-0.8660254037844387,499,267
441,-0.8660254037844387,0.49999999999999994,150,1,0.49999999999999994,-0.8660254037844387,499,266
442,-0.8660254037844387,0.49999999999999994,150,1,0.49999999999999994,-0.8660254037844387,500,265
443,-0.8660254037844387,0.49999999999999994,150,1,0.49999999999999994,-0.8660254037844387,501,264
444,-0.8660254037844387,0.49999999999999994,150,1,0.49999999999999994,-0.8660254037844387,501,263
445,-0.8660254037844387,0.49999999999999994,150,1,0.49999999999999994,-0.8660254037844387,502,262
446,-0.8660254037844387,0.49999999999999994,150,1,0.49999999999999994,-0.8660254037844387,502,261
447,-0.8571673007021122,0.5150380749100544,149,1,0.5150380749100544,-0.8571673007021122,503,260
448,-0.8571673007021122,0.5150380749100544,149,1,0.5150380749100544,-0.8571673007021122,504,259
449,-0.8571673007021122,0.5150380749100544,149,1,0.5150380749100544,-0.8571673007021122,504,258
450,-0.8571673007021122,0.5150380749100544,149,1,0.5150380749100544,-0.8571673007021122,505,256
451,-0.8571673007021122,0.5150380749100544,149,1,0.5150380749100544,-0.8571673007021122,506,255
452,-0.8571673007021122,0.5150380749100544,149,1,0.5150380749100544,-0.8571673007021122,506,254
453,-0.8571673007021122,0.5150380749100544,149,1,0.5150380749100544,-0.8571673007021122,507,253
454,-0.848048096156426,0.5299192642332049,148,1,0.5299192642332049,-0.848048096156426,508,252
455,-0.848048096156426,0.5299192642332049,148,1,0.5299192642332049,-0.848048096156426,508,251
456,-0.848048096156426,0.5299192642332049,148,1,0.5299192642332049,-0.848048096156426,509,250
457,-0.848048096156426,0.5299192642332049,148,1,0.5299192642332049,-0.848048096156426,510,249
458,-0.848048096156426,0.5299192642332049,148,1,0.5299192642332049,-0.848048096156426,510,248
459,-0.848048096156426,0.5299192642332049,148,1,0.5299192642332049,-0.848048096156426,511,247
460,-0.848048096156426,0.5299192642332049,148,1,0.5299192642332049,-0.848048096156426,512,246
461,-0.848048096156426,0.5299192642332049,148,1,0.5299192642332049,-0.848048096156426,512,245
462,-0.848048096156426,0.5299192642332049,148,1,0.5299192642332049,-0.848048096156426,513,244
463,-0.848048096156426,0.5299192642332049,148,1,0.5299192642332049,-0.848048096156426,514,243
464,-0.848048096156426,0.5299192642332049,148,1,0.5299192642332049,-0.848048096156426,514,242
465,-0.8386705679454239,0.5446390350150273,147,2,1.0892780700300546,-1.6773411358908479,516,240
466,-0.8386705679454239,0.5446390350150273,147,2,1.0892780700300546,-1.6773411358908479,517,237
467,-0.8386705679454239,0.5446390350150273,147,2,1.0892780700300546,-1.6773411358908479,518,235
468,-0.8386705679454239,0.5446390350150273,147,2,1.0892780700300546,-1.6773411358908479,520,233
469,-0.8386705679454239,0.5446390350150273,147,2,1.0892780700300546,-1.6773411358908479,521,231
470,-0.8386705679454239,0.5446390350150273,147,2,1.0892780700300546,-1.6773411358908479,522,229
471,-0.8386705679454239,0.5446390350150273,147,2,1.0892780700300546,-1.6773411358908479,524,227
472,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,526,224
473,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,528,221
474,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,530,218
475,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,532,215
476,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,534,211
477,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,536,208
478,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,538,205
479,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,540,202
480,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,543,199
481,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,545,196
482,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,547,193
483,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,549,190
484,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,551,187
485,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,553,184
486,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,555,181
487,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,557,177
488,-0.8290375725550416,0.5591929034707469,146,3,1.6775787104122406,-2.487112717665125,559,174
489,-0.8386705679454239,0.5446390350150273,147,4,2.1785561400601092,-3.3546822717816958,562,170
490,-0.8386705679454239,0.5446390350150273,147,4,2.1785561400601092,-3.3546822717816958,565,166
491,-0.8386705679454239,0.5446390350150273,147,4,2.1785561400601092,-3.3546822717816958,567,162
492,-0.848048096156426,0.5299192642332049,148,4,2.1196770569328196,-3.392192384625704,570,158
493,-0.848048096156426,0.5299192642332049,148,4,2.1196770569328196,-3.392192384625704,573,153
494,-0.8571673007021122,0.5150380749100544,149,3,1.5451142247301632,-2.571501902106337,575,149
495,-0.8571673007021122,0.5150380749100544,149,3,1.5451142247301632,-2.571501902106337,577,146
496,-0.8571673007021122,0.5150380749100544,149,3,1.5451142247301632,-2.571501902106337,579,143
497,-0.8660254037844387,0.49999999999999994,150,2,0.9999999999999999,-1.7320508075688774,580,141
498,-0.8660254037844387,0.49999999999999994,150,2,0.9999999999999999,-1.7320508075688774,582,138
499,-0.8660254037844387,0.49999999999999994,150,2,0.9999999999999999,-1.7320508075688774,583,136
500,-0.8746197071393957,0.48480962024633717,151,1,0.48480962024633717,-0.8746197071393957,584,134
501,-0.8746197071393957,0.48480962024633717,151,1,0.48480962024633717,-0.8746197071393957,585,133
502,-0.8746197071393957,0.48480962024633717,151,1,0.48480962024633717,-0.8746197071393957,585,132
503,-0.8746197071393957,0.48480962024633717,151,1,0.48480962024633717,-0.8746197071393957,586,131
504,-0.8746197071393957,0.48480962024633717,151,1,0.48480962024633717,-0.8746197071393957,587,130
505,-0.8746197071393957,0.48480962024633717,151,1,0.48480962024633717,-0.8746197071393957,587,129
506,-0.882947592858927,0.4694715627858907,152,1,0.4694715627858907,-0.882947592858927,588,128
507,-0.882947592858927,0.4694715627858907,152,1,0.4694715627858907,-0.882947592858927,588,126
508,-0.882947592858927,0.4694715627858907,152,1,0.4694715627858907,-0.882947592858927,589,125
509,-0.882947592858927,0.4694715627858907,152,1,0.4694715627858907,-0.882947592858927,589,124
510,-0.882947592858927,0.4694715627858907,152,1,0.4694715627858907,-0.882947592858927,590,123
511,-0.882947592858927,0.4694715627858907,152,1,0.4694715627858907,-0.882947592858927,591,122
512,-0.8910065241883678,0.45399049973954686,153,1,0.45399049973954686,-0.8910065241883678,591,121
513,-0.8910065241883678,0.45399049973954686,153,1,0.45399049973954686,-0.8910065241883678,592,120
514,-0.8910065241883678,0.45399049973954686,153,1,0.45399049973954686,-0.8910065241883678,592,119
515,-0.8910065241883678,0.45399049973954686,153,1,0.45399049973954686,-0.8910065241883678,593,118
516,-0.898794046299167,0.4383711467890773,154,1,0.4383711467890773,-0.898794046299167,593,116
517,-0.898794046299167,0.4383711467890773,154,1,0.4383711467890773,-0.898794046299167,594,115
518,-0.898794046299167,0.4383711467890773,154,1,0.4383711467890773,-0.898794046299167,595,114
519,-0.898794046299167,0.4383711467890773,154,1,0.4383711467890773,-0.898794046299167,595,113
520,-0.898794046299167,0.4383711467890773,154,1,0.4383711467890773,-0.898794046299167,596,112
521,-0.898794046299167,0.4383711467890773,154,1,0.4383711467890773,-0.898794046299167,596,111
522,-0.9063077870366499,0.4226182617406995,155,1,0.4226182617406995,-0.9063077870366499,597,110
523,-0.9063077870366499,0.4226182617406995,155,1,0.4226182617406995,-0.9063077870366499,597,109
524,-0.9063077870366499,0.4226182617406995,155,1,0.4226182617406995,-0.9063077870366499,598,107
525,-0.9063077870366499,0.4226182617406995,155,1,0.4226182617406995,-0.9063077870366499,598,106
526,-0.9063077870366499,0.4226182617406995,155,1,0.4226182617406995,-0.9063077870366499,599,105
527,-0.9135454576426008,0.40673664307580043,156,1,0.40673664307580043,-0.9135454576426008,599,104
528,-0.9135454576426008,0.40673664307580043,156,1,0.40673664307580043,-0.9135454576426008,600,103
529,-0.9135454576426008,0.40673664307580043,156,1,0.40673664307580043,-0.9135454576426008,600,102
530,-0.9135454576426008,0.40673664307580043,156,1,0.40673664307580043,-0.9135454576426008,601,101
531,-0.9205048534524404,0.39073112848927377,157,1,0.39073112848927377,-0.9205048534524404,601,99
532,-0.9205048534524404,0.39073112848927377,157,1,0.39073112848927377,-0.9205048534524404,602,98
533,-0.9205048534524404,0.39073112848927377,157,1,0.39073112848927377,-0.9205048534524404,602,97
534,-0.9205048534524404,0.39073112848927377,157,1,0.39073112848927377,-0.9205048534524404,603,96
535,-0.9205048534524404,0.39073112848927377,157,1,0.39073112848927377,-0.9205048534524404,603,95
536,-0.9271838545667873,0.37460659341591224,158,1,0.37460659341591224,-0.9271838545667873,604,94
537,-0.9271838545667873,0.37460659341591224,158,1,0.37460659341591224,-0.9271838545667873,604,93
538,-0.9271838545667873,0.37460659341591224,158,1,0.37460659341591224,-0.9271838545667873,605,91
539,-0.9335804264972017,0.3583679495453002,159,1,0.3583679495453002,-0.9335804264972017,605,90
540,-0.9335804264972017,0.3583679495453002,159,1,0.3583679495453002,-0.9335804264972017,606,89
541,-0.9335804264972017,0.3583679495453002,159,1,0.3583679495453002,-0.9335804264972017,606,88
542,-0.9335804264972017,0.3583679495453002,159,1,0.3583679495453002,-0.9335804264972017,606,87
543,-0.9396926207859083,0.3420201433256689,160,1,0.3420201433256689,-0.9396926207859083,607,86
544,-0.9396926207859083,0.3420201433256689,160,1,0.3420201433256689,-0.9396926207859083,607,84
545,-0.9396926207859083,0.3420201433256689,160,1,0.3420201433256689,-0.9396926207859083,608,83
546,-0.9396926207859083,0.3420201433256689,160,1,0.3420201433256689,-0.9396926207859083,608,82
547,-0.9396926207859083,0.3420201433256689,160,1,0.3420201433256689,-0.9396926207859083,609,81
548,-0.9455185755993168,0.3255681544571566,161,1,0.3255681544571566,-0.9455185755993168,609,80
549,-0.9455185755993168,0.3255681544571566,161,1,0.3255681544571566,-0.9455185755993168,609,79
550,-0.9455185755993168,0.3255681544571566,161,1,0.3255681544571566,-0.9455185755993168,610,77
551,-0.9510565162951535,0.3090169943749475,162,1,0.3090169943749475,-0.9510565162951535,610,76
552,-0.9510565162951535,0.3090169943749475,162,1,0.3090169943749475,-0.9510565162951535,611,75
553,-0.9510565162951535,0.3090169943749475,162,1,0.3090169943749475,-0.9510565162951535,611,74
554,-0.9510565162951535,0.3090169943749475,162,1,0.3090169943749475,-0.9510565162951535,611,73
555,-0.9563047559630355,0.2923717047227366,163,1,0.2923717047227366,-0.9563047559630355,612,71
556,-0.9563047559630355,0.2923717047227366,163,1,0.2923717047227366,-0.9563047559630355,612,70
557,-0.9563047559630355,0.2923717047227366,163,1,0.2923717047227366,-0.9563047559630355,612,69
558,-0.9612616959383189,0.2756373558169992,164,1,0.2756373558169992,-0.9612616959383189,613,68
559,-0.9612616959383189,0.2756373558169992,164,1,0.2756373558169992,-0.9612616959383189,613,67
560,-0.9612616959383189,0.2756373558169992,164,1,0.2756373558169992,-0.9612616959383189,613,65
561,-0.9612616959383189,0.2756373558169992,164,1,0.2756373558169992,-0.9612616959383189,614,64
562,-0.9612616959383189,0.2756373558169992,164,1,0.2756373558169992,-0.9612616959383189,614,63
563,-0.9659258262890682,0.258819045102521,165,1,0.258819045102521,-0.9659258262890682,614,62
564,-0.9659258262890682,0.258819045102521,165,1,0.258819045102521,-0.9659258262890682,615,61
565,-0.9659258262890682,0.258819045102521,165,1,0.258819045102521,-0.9659258262890682,615,59
566,-0.9702957262759965,0.24192189559966773,166,1,0.24192189559966773,-0.9702957262759965,615,58
567,-0.9702957262759965,0.24192189559966773,166,1,0.24192189559966773,-0.9702957262759965,616,57
